id,start,end,energy
1,2023-02-01 00:00:00-05:00,2023-02-01 00:14:59-05:00,67.0
2,2023-02-01 00:15:00-05:00,2023-02-01 00:29:59-05:00,67.0
3,2023-02-01 00:30:00-05:00,2023-02-01 00:44:59-05:00,66.0
4,2023-02-01 00:45:00-05:00,2023-02-01 00:59:59-05:00,61.0
5,2023-02-01 01:00:00-05:00,2023-02-01 01:14:59-05:00,64.0
6,2023-02-01 01:15:00-05:00,2023-02-01 01:29:59-05:00,65.0
7,2023-02-01 01:30:00-05:00,2023-02-01 01:44:59-05:00,66.0
8,2023-02-01 01:45:00-05:00,2023-02-01 01:59:59-05:00,66.0
9,2023-02-01 02:00:00-05:00,2023-02-01 02:14:59-05:00,66.0
10,2023-02-01 02:15:00-05:00,2023-02-01 02:29:59-05:00,65.0
11,2023-02-01 02:30:00-05:00,2023-02-01 02:44:59-05:00,63.0
12,2023-02-01 02:45:00-05:00,2023-02-01 02:59:59-05:00,64.0
13,2023-02-01 03:00:00-05:00,2023-02-01 03:14:59-05:00,62.0
14,2023-02-01 03:15:00-05:00,2023-02-01 03:29:59-05:00,68.0
15,2023-02-01 03:30:00-05:00,2023-02-01 03:44:59-05:00,67.0
16,2023-02-01 03:45:00-05:00,2023-02-01 03:59:59-05:00,72.0
17,2023-02-01 04:00:00-05:00,2023-02-01 04:14:59-05:00,71.0
18,2023-02-01 04:15:00-05:00,2023-02-01 04:29:59-05:00,74.0
19,2023-02-01 04:30:00-05:00,2023-02-01 04:44:59-05:00,75.0
20,2023-02-01 04:45:00-05:00,2023-02-01 04:59:59-05:00,75.0
21,2023-02-01 05:00:00-05:00,2023-02-01 05:14:59-05:00,73.0
22,2023-02-01 05:15:00-05:00,2023-02-01 05:29:59-05:00,76.0
23,2023-02-01 05:30:00-05:00,2023-02-01 05:44:59-05:00,72.0
24,2023-02-01 05:45:00-05:00,2023-02-01 05:59:59-05:00,73.0
25,2023-02-01 06:00:00-05:00,2023-02-01 06:14:59-05:00,75.0
26,2023-02-01 06:15:00-05:00,2023-02-01 06:29:59-05:00,75.0
27,2023-02-01 06:30:00-05:00,2023-02-01 06:44:59-05:00,76.0
28,2023-02-01 06:45:00-05:00,2023-02-01 06:59:59-05:00,80.0
29,2023-02-01 07:00:00-05:00,2023-02-01 07:14:59-05:00,83.0
30,2023-02-01 07:15:00-05:00,2023-02-01 07:29:59-05:00,82.0
31,2023-02-01 07:30:00-05:00,2023-02-01 07:44:59-05:00,77.0
32,2023-02-01 07:45:00-05:00,2023-02-01 07:59:59-05:00,80.0
33,2023-02-01 08:00:00-05:00,2023-02-01 08:14:59-05:00,82.0
34,2023-02-01 08:15:00-05:00,2023-02-01 08:29:59-05:00,82.0
35,2023-02-01 08:30:00-05:00,2023-02-01 08:44:59-05:00,88.0
36,2023-02-01 08:45:00-05:00,2023-02-01 08:59:59-05:00,83.0
37,2023-02-01 09:00:00-05:00,2023-02-01 09:14:59-05:00,88.0
38,2023-02-01 09:15:00-05:00,2023-02-01 09:29:59-05:00,91.0
39,2023-02-01 09:30:00-05:00,2023-02-01 09:44:59-05:00,91.0
40,2023-02-01 09:45:00-05:00,2023-02-01 09:59:59-05:00,95.0
41,2023-02-01 10:00:00-05:00,2023-02-01 10:14:59-05:00,97.0
42,2023-02-01 10:15:00-05:00,2023-02-01 10:29:59-05:00,102.0
43,2023-02-01 10:30:00-05:00,2023-02-01 10:44:59-05:00,104.0
44,2023-02-01 10:45:00-05:00,2023-02-01 10:59:59-05:00,103.0
45,2023-02-01 11:00:00-05:00,2023-02-01 11:14:59-05:00,99.0
46,2023-02-01 11:15:00-05:00,2023-02-01 11:29:59-05:00,102.0
47,2023-02-01 11:30:00-05:00,2023-02-01 11:44:59-05:00,105.0
48,2023-02-01 11:45:00-05:00,2023-02-01 11:59:59-05:00,108.0
49,2023-02-01 12:00:00-05:00,2023-02-01 12:14:59-05:00,108.0
50,2023-02-01 12:15:00-05:00,2023-02-01 12:29:59-05:00,107.0
51,2023-02-01 12:30:00-05:00,2023-02-01 12:44:59-05:00,106.0
52,2023-02-01 12:45:00-05:00,2023-02-01 12:59:59-05:00,103.0
53,2023-02-01 13:00:00-05:00,2023-02-01 13:14:59-05:00,105.0
54,2023-02-01 13:15:00-05:00,2023-02-01 13:29:59-05:00,106.0
55,2023-02-01 13:30:00-05:00,2023-02-01 13:44:59-05:00,107.0
56,2023-02-01 13:45:00-05:00,2023-02-01 13:59:59-05:00,104.0
57,2023-02-01 14:00:00-05:00,2023-02-01 14:14:59-05:00,108.0
58,2023-02-01 14:15:00-05:00,2023-02-01 14:29:59-05:00,108.0
59,2023-02-01 14:30:00-05:00,2023-02-01 14:44:59-05:00,100.0
60,2023-02-01 14:45:00-05:00,2023-02-01 14:59:59-05:00,97.0
61,2023-02-01 15:00:00-05:00,2023-02-01 15:14:59-05:00,99.0
62,2023-02-01 15:15:00-05:00,2023-02-01 15:29:59-05:00,107.0
63,2023-02-01 15:30:00-05:00,2023-02-01 15:44:59-05:00,108.0
64,2023-02-01 15:45:00-05:00,2023-02-01 15:59:59-05:00,105.0
65,2023-02-01 16:00:00-05:00,2023-02-01 16:14:59-05:00,108.0
66,2023-02-01 16:15:00-05:00,2023-02-01 16:29:59-05:00,106.0
67,2023-02-01 16:30:00-05:00,2023-02-01 16:44:59-05:00,101.0
68,2023-02-01 16:45:00-05:00,2023-02-01 16:59:59-05:00,105.0
69,2023-02-01 17:00:00-05:00,2023-02-01 17:14:59-05:00,104.0
70,2023-02-01 17:15:00-05:00,2023-02-01 17:29:59-05:00,102.0
71,2023-02-01 17:30:00-05:00,2023-02-01 17:44:59-05:00,100.0
72,2023-02-01 17:45:00-05:00,2023-02-01 17:59:59-05:00,97.0
73,2023-02-01 18:00:00-05:00,2023-02-01 18:14:59-05:00,99.0
74,2023-02-01 18:15:00-05:00,2023-02-01 18:29:59-05:00,100.0
75,2023-02-01 18:30:00-05:00,2023-02-01 18:44:59-05:00,94.0
76,2023-02-01 18:45:00-05:00,2023-02-01 18:59:59-05:00,96.0
77,2023-02-01 19:00:00-05:00,2023-02-01 19:14:59-05:00,95.0
78,2023-02-01 19:15:00-05:00,2023-02-01 19:29:59-05:00,88.0
79,2023-02-01 19:30:00-05:00,2023-02-01 19:44:59-05:00,92.0
80,2023-02-01 19:45:00-05:00,2023-02-01 19:59:59-05:00,89.0
81,2023-02-01 20:00:00-05:00,2023-02-01 20:14:59-05:00,86.0
82,2023-02-01 20:15:00-05:00,2023-02-01 20:29:59-05:00,88.0
83,2023-02-01 20:30:00-05:00,2023-02-01 20:44:59-05:00,88.0
84,2023-02-01 20:45:00-05:00,2023-02-01 20:59:59-05:00,85.0
85,2023-02-01 21:00:00-05:00,2023-02-01 21:14:59-05:00,88.0
86,2023-02-01 21:15:00-05:00,2023-02-01 21:29:59-05:00,84.0
87,2023-02-01 21:30:00-05:00,2023-02-01 21:44:59-05:00,81.0
88,2023-02-01 21:45:00-05:00,2023-02-01 21:59:59-05:00,83.0
89,2023-02-01 22:00:00-05:00,2023-02-01 22:14:59-05:00,81.0
90,2023-02-01 22:15:00-05:00,2023-02-01 22:29:59-05:00,74.0
91,2023-02-01 22:30:00-05:00,2023-02-01 22:44:59-05:00,77.0
92,2023-02-01 22:45:00-05:00,2023-02-01 22:59:59-05:00,73.0
93,2023-02-01 23:00:00-05:00,2023-02-01 23:14:59-05:00,72.0
94,2023-02-01 23:15:00-05:00,2023-02-01 23:29:59-05:00,74.0
95,2023-02-01 23:30:00-05:00,2023-02-01 23:44:59-05:00,70.0
96,2023-02-01 23:45:00-05:00,2023-02-01 23:59:59-05:00,71.0
1,2023-02-02 00:00:00-05:00,2023-02-02 00:14:59-05:00,72.0
2,2023-02-02 00:15:00-05:00,2023-02-02 00:29:59-05:00,68.0
3,2023-02-02 00:30:00-05:00,2023-02-02 00:44:59-05:00,68.0
4,2023-02-02 00:45:00-05:00,2023-02-02 00:59:59-05:00,69.0
5,2023-02-02 01:00:00-05:00,2023-02-02 01:14:59-05:00,69.0
6,2023-02-02 01:15:00-05:00,2023-02-02 01:29:59-05:00,67.0
7,2023-02-02 01:30:00-05:00,2023-02-02 01:44:59-05:00,67.0
8,2023-02-02 01:45:00-05:00,2023-02-02 01:59:59-05:00,67.0
9,2023-02-02 02:00:00-05:00,2023-02-02 02:14:59-05:00,67.0
10,2023-02-02 02:15:00-05:00,2023-02-02 02:29:59-05:00,64.0
11,2023-02-02 02:30:00-05:00,2023-02-02 02:44:59-05:00,68.0
12,2023-02-02 02:45:00-05:00,2023-02-02 02:59:59-05:00,68.0
13,2023-02-02 03:00:00-05:00,2023-02-02 03:14:59-05:00,68.0
14,2023-02-02 03:15:00-05:00,2023-02-02 03:29:59-05:00,70.0
15,2023-02-02 03:30:00-05:00,2023-02-02 03:44:59-05:00,71.0
16,2023-02-02 03:45:00-05:00,2023-02-02 03:59:59-05:00,68.0
17,2023-02-02 04:00:00-05:00,2023-02-02 04:14:59-05:00,75.0
18,2023-02-02 04:15:00-05:00,2023-02-02 04:29:59-05:00,76.0
19,2023-02-02 04:30:00-05:00,2023-02-02 04:44:59-05:00,74.0
20,2023-02-02 04:45:00-05:00,2023-02-02 04:59:59-05:00,76.0
21,2023-02-02 05:00:00-05:00,2023-02-02 05:14:59-05:00,77.0
22,2023-02-02 05:15:00-05:00,2023-02-02 05:29:59-05:00,76.0
23,2023-02-02 05:30:00-05:00,2023-02-02 05:44:59-05:00,82.0
24,2023-02-02 05:45:00-05:00,2023-02-02 05:59:59-05:00,76.0
25,2023-02-02 06:00:00-05:00,2023-02-02 06:14:59-05:00,82.0
26,2023-02-02 06:15:00-05:00,2023-02-02 06:29:59-05:00,85.0
27,2023-02-02 06:30:00-05:00,2023-02-02 06:44:59-05:00,83.0
28,2023-02-02 06:45:00-05:00,2023-02-02 06:59:59-05:00,83.0
29,2023-02-02 07:00:00-05:00,2023-02-02 07:14:59-05:00,82.0
30,2023-02-02 07:15:00-05:00,2023-02-02 07:29:59-05:00,83.0
31,2023-02-02 07:30:00-05:00,2023-02-02 07:44:59-05:00,82.0
32,2023-02-02 07:45:00-05:00,2023-02-02 07:59:59-05:00,82.0
33,2023-02-02 08:00:00-05:00,2023-02-02 08:14:59-05:00,85.0
34,2023-02-02 08:15:00-05:00,2023-02-02 08:29:59-05:00,83.0
35,2023-02-02 08:30:00-05:00,2023-02-02 08:44:59-05:00,85.0
36,2023-02-02 08:45:00-05:00,2023-02-02 08:59:59-05:00,90.0
37,2023-02-02 09:00:00-05:00,2023-02-02 09:14:59-05:00,89.0
38,2023-02-02 09:15:00-05:00,2023-02-02 09:29:59-05:00,90.0
39,2023-02-02 09:30:00-05:00,2023-02-02 09:44:59-05:00,98.0
40,2023-02-02 09:45:00-05:00,2023-02-02 09:59:59-05:00,98.0
41,2023-02-02 10:00:00-05:00,2023-02-02 10:14:59-05:00,102.0
42,2023-02-02 10:15:00-05:00,2023-02-02 10:29:59-05:00,104.0
43,2023-02-02 10:30:00-05:00,2023-02-02 10:44:59-05:00,97.0
44,2023-02-02 10:45:00-05:00,2023-02-02 10:59:59-05:00,95.0
45,2023-02-02 11:00:00-05:00,2023-02-02 11:14:59-05:00,104.0
46,2023-02-02 11:15:00-05:00,2023-02-02 11:29:59-05:00,101.0
47,2023-02-02 11:30:00-05:00,2023-02-02 11:44:59-05:00,99.0
48,2023-02-02 11:45:00-05:00,2023-02-02 11:59:59-05:00,103.0
49,2023-02-02 12:00:00-05:00,2023-02-02 12:14:59-05:00,102.0
50,2023-02-02 12:15:00-05:00,2023-02-02 12:29:59-05:00,101.0
51,2023-02-02 12:30:00-05:00,2023-02-02 12:44:59-05:00,104.0
52,2023-02-02 12:45:00-05:00,2023-02-02 12:59:59-05:00,106.0
53,2023-02-02 13:00:00-05:00,2023-02-02 13:14:59-05:00,102.0
54,2023-02-02 13:15:00-05:00,2023-02-02 13:29:59-05:00,100.0
55,2023-02-02 13:30:00-05:00,2023-02-02 13:44:59-05:00,102.0
56,2023-02-02 13:45:00-05:00,2023-02-02 13:59:59-05:00,104.0
57,2023-02-02 14:00:00-05:00,2023-02-02 14:14:59-05:00,111.0
58,2023-02-02 14:15:00-05:00,2023-02-02 14:29:59-05:00,106.0
59,2023-02-02 14:30:00-05:00,2023-02-02 14:44:59-05:00,105.0
60,2023-02-02 14:45:00-05:00,2023-02-02 14:59:59-05:00,110.0
61,2023-02-02 15:00:00-05:00,2023-02-02 15:14:59-05:00,103.0
62,2023-02-02 15:15:00-05:00,2023-02-02 15:29:59-05:00,112.0
63,2023-02-02 15:30:00-05:00,2023-02-02 15:44:59-05:00,113.0
64,2023-02-02 15:45:00-05:00,2023-02-02 15:59:59-05:00,107.0
65,2023-02-02 16:00:00-05:00,2023-02-02 16:14:59-05:00,103.0
66,2023-02-02 16:15:00-05:00,2023-02-02 16:29:59-05:00,101.0
67,2023-02-02 16:30:00-05:00,2023-02-02 16:44:59-05:00,100.0
68,2023-02-02 16:45:00-05:00,2023-02-02 16:59:59-05:00,97.0
69,2023-02-02 17:00:00-05:00,2023-02-02 17:14:59-05:00,101.0
70,2023-02-02 17:15:00-05:00,2023-02-02 17:29:59-05:00,96.0
71,2023-02-02 17:30:00-05:00,2023-02-02 17:44:59-05:00,92.0
72,2023-02-02 17:45:00-05:00,2023-02-02 17:59:59-05:00,98.0
73,2023-02-02 18:00:00-05:00,2023-02-02 18:14:59-05:00,97.0
74,2023-02-02 18:15:00-05:00,2023-02-02 18:29:59-05:00,92.0
75,2023-02-02 18:30:00-05:00,2023-02-02 18:44:59-05:00,96.0
76,2023-02-02 18:45:00-05:00,2023-02-02 18:59:59-05:00,95.0
77,2023-02-02 19:00:00-05:00,2023-02-02 19:14:59-05:00,91.0
78,2023-02-02 19:15:00-05:00,2023-02-02 19:29:59-05:00,91.0
79,2023-02-02 19:30:00-05:00,2023-02-02 19:44:59-05:00,89.0
80,2023-02-02 19:45:00-05:00,2023-02-02 19:59:59-05:00,86.0
81,2023-02-02 20:00:00-05:00,2023-02-02 20:14:59-05:00,86.0
82,2023-02-02 20:15:00-05:00,2023-02-02 20:29:59-05:00,90.0
83,2023-02-02 20:30:00-05:00,2023-02-02 20:44:59-05:00,86.0
84,2023-02-02 20:45:00-05:00,2023-02-02 20:59:59-05:00,83.0
85,2023-02-02 21:00:00-05:00,2023-02-02 21:14:59-05:00,82.0
86,2023-02-02 21:15:00-05:00,2023-02-02 21:29:59-05:00,83.0
87,2023-02-02 21:30:00-05:00,2023-02-02 21:44:59-05:00,81.0
88,2023-02-02 21:45:00-05:00,2023-02-02 21:59:59-05:00,80.0
89,2023-02-02 22:00:00-05:00,2023-02-02 22:14:59-05:00,86.0
90,2023-02-02 22:15:00-05:00,2023-02-02 22:29:59-05:00,74.0
91,2023-02-02 22:30:00-05:00,2023-02-02 22:44:59-05:00,76.0
92,2023-02-02 22:45:00-05:00,2023-02-02 22:59:59-05:00,74.0
93,2023-02-02 23:00:00-05:00,2023-02-02 23:14:59-05:00,73.0
94,2023-02-02 23:15:00-05:00,2023-02-02 23:29:59-05:00,70.0
95,2023-02-02 23:30:00-05:00,2023-02-02 23:44:59-05:00,71.0
96,2023-02-02 23:45:00-05:00,2023-02-02 23:59:59-05:00,72.0
1,2023-02-03 00:00:00-05:00,2023-02-03 00:14:59-05:00,70.0
2,2023-02-03 00:15:00-05:00,2023-02-03 00:29:59-05:00,71.0
3,2023-02-03 00:30:00-05:00,2023-02-03 00:44:59-05:00,71.0
4,2023-02-03 00:45:00-05:00,2023-02-03 00:59:59-05:00,67.0
5,2023-02-03 01:00:00-05:00,2023-02-03 01:14:59-05:00,68.0
6,2023-02-03 01:15:00-05:00,2023-02-03 01:29:59-05:00,73.0
7,2023-02-03 01:30:00-05:00,2023-02-03 01:44:59-05:00,68.0
8,2023-02-03 01:45:00-05:00,2023-02-03 01:59:59-05:00,69.0
9,2023-02-03 02:00:00-05:00,2023-02-03 02:14:59-05:00,67.0
10,2023-02-03 02:15:00-05:00,2023-02-03 02:29:59-05:00,68.0
11,2023-02-03 02:30:00-05:00,2023-02-03 02:44:59-05:00,65.0
12,2023-02-03 02:45:00-05:00,2023-02-03 02:59:59-05:00,69.0
13,2023-02-03 03:00:00-05:00,2023-02-03 03:14:59-05:00,70.0
14,2023-02-03 03:15:00-05:00,2023-02-03 03:29:59-05:00,67.0
15,2023-02-03 03:30:00-05:00,2023-02-03 03:44:59-05:00,67.0
16,2023-02-03 03:45:00-05:00,2023-02-03 03:59:59-05:00,69.0
17,2023-02-03 04:00:00-05:00,2023-02-03 04:14:59-05:00,74.0
18,2023-02-03 04:15:00-05:00,2023-02-03 04:29:59-05:00,74.0
19,2023-02-03 04:30:00-05:00,2023-02-03 04:44:59-05:00,78.0
20,2023-02-03 04:45:00-05:00,2023-02-03 04:59:59-05:00,81.0
21,2023-02-03 05:00:00-05:00,2023-02-03 05:14:59-05:00,77.0
22,2023-02-03 05:15:00-05:00,2023-02-03 05:29:59-05:00,79.0
23,2023-02-03 05:30:00-05:00,2023-02-03 05:44:59-05:00,82.0
24,2023-02-03 05:45:00-05:00,2023-02-03 05:59:59-05:00,84.0
25,2023-02-03 06:00:00-05:00,2023-02-03 06:14:59-05:00,86.0
26,2023-02-03 06:15:00-05:00,2023-02-03 06:29:59-05:00,88.0
27,2023-02-03 06:30:00-05:00,2023-02-03 06:44:59-05:00,87.0
28,2023-02-03 06:45:00-05:00,2023-02-03 06:59:59-05:00,85.0
29,2023-02-03 07:00:00-05:00,2023-02-03 07:14:59-05:00,87.0
30,2023-02-03 07:15:00-05:00,2023-02-03 07:29:59-05:00,84.0
31,2023-02-03 07:30:00-05:00,2023-02-03 07:44:59-05:00,86.0
32,2023-02-03 07:45:00-05:00,2023-02-03 07:59:59-05:00,86.0
33,2023-02-03 08:00:00-05:00,2023-02-03 08:14:59-05:00,85.0
34,2023-02-03 08:15:00-05:00,2023-02-03 08:29:59-05:00,84.0
35,2023-02-03 08:30:00-05:00,2023-02-03 08:44:59-05:00,85.0
36,2023-02-03 08:45:00-05:00,2023-02-03 08:59:59-05:00,85.0
37,2023-02-03 09:00:00-05:00,2023-02-03 09:14:59-05:00,86.0
38,2023-02-03 09:15:00-05:00,2023-02-03 09:29:59-05:00,89.0
39,2023-02-03 09:30:00-05:00,2023-02-03 09:44:59-05:00,93.0
40,2023-02-03 09:45:00-05:00,2023-02-03 09:59:59-05:00,97.0
41,2023-02-03 10:00:00-05:00,2023-02-03 10:14:59-05:00,98.0
42,2023-02-03 10:15:00-05:00,2023-02-03 10:29:59-05:00,102.0
43,2023-02-03 10:30:00-05:00,2023-02-03 10:44:59-05:00,96.0
44,2023-02-03 10:45:00-05:00,2023-02-03 10:59:59-05:00,96.0
45,2023-02-03 11:00:00-05:00,2023-02-03 11:14:59-05:00,97.0
46,2023-02-03 11:15:00-05:00,2023-02-03 11:29:59-05:00,104.0
47,2023-02-03 11:30:00-05:00,2023-02-03 11:44:59-05:00,110.0
48,2023-02-03 11:45:00-05:00,2023-02-03 11:59:59-05:00,108.0
49,2023-02-03 12:00:00-05:00,2023-02-03 12:14:59-05:00,104.0
50,2023-02-03 12:15:00-05:00,2023-02-03 12:29:59-05:00,109.0
51,2023-02-03 12:30:00-05:00,2023-02-03 12:44:59-05:00,101.0
52,2023-02-03 12:45:00-05:00,2023-02-03 12:59:59-05:00,104.0
53,2023-02-03 13:00:00-05:00,2023-02-03 13:14:59-05:00,108.0
54,2023-02-03 13:15:00-05:00,2023-02-03 13:29:59-05:00,108.0
55,2023-02-03 13:30:00-05:00,2023-02-03 13:44:59-05:00,107.0
56,2023-02-03 13:45:00-05:00,2023-02-03 13:59:59-05:00,106.0
57,2023-02-03 14:00:00-05:00,2023-02-03 14:14:59-05:00,109.0
58,2023-02-03 14:15:00-05:00,2023-02-03 14:29:59-05:00,109.0
59,2023-02-03 14:30:00-05:00,2023-02-03 14:44:59-05:00,106.0
60,2023-02-03 14:45:00-05:00,2023-02-03 14:59:59-05:00,107.0
61,2023-02-03 15:00:00-05:00,2023-02-03 15:14:59-05:00,108.0
62,2023-02-03 15:15:00-05:00,2023-02-03 15:29:59-05:00,108.0
63,2023-02-03 15:30:00-05:00,2023-02-03 15:44:59-05:00,107.0
64,2023-02-03 15:45:00-05:00,2023-02-03 15:59:59-05:00,107.0
65,2023-02-03 16:00:00-05:00,2023-02-03 16:14:59-05:00,109.0
66,2023-02-03 16:15:00-05:00,2023-02-03 16:29:59-05:00,107.0
67,2023-02-03 16:30:00-05:00,2023-02-03 16:44:59-05:00,105.0
68,2023-02-03 16:45:00-05:00,2023-02-03 16:59:59-05:00,106.0
69,2023-02-03 17:00:00-05:00,2023-02-03 17:14:59-05:00,103.0
70,2023-02-03 17:15:00-05:00,2023-02-03 17:29:59-05:00,100.0
71,2023-02-03 17:30:00-05:00,2023-02-03 17:44:59-05:00,100.0
72,2023-02-03 17:45:00-05:00,2023-02-03 17:59:59-05:00,97.0
73,2023-02-03 18:00:00-05:00,2023-02-03 18:14:59-05:00,97.0
74,2023-02-03 18:15:00-05:00,2023-02-03 18:29:59-05:00,96.0
75,2023-02-03 18:30:00-05:00,2023-02-03 18:44:59-05:00,94.0
76,2023-02-03 18:45:00-05:00,2023-02-03 18:59:59-05:00,93.0
77,2023-02-03 19:00:00-05:00,2023-02-03 19:14:59-05:00,94.0
78,2023-02-03 19:15:00-05:00,2023-02-03 19:29:59-05:00,96.0
79,2023-02-03 19:30:00-05:00,2023-02-03 19:44:59-05:00,91.0
80,2023-02-03 19:45:00-05:00,2023-02-03 19:59:59-05:00,93.0
81,2023-02-03 20:00:00-05:00,2023-02-03 20:14:59-05:00,80.0
82,2023-02-03 20:15:00-05:00,2023-02-03 20:29:59-05:00,79.0
83,2023-02-03 20:30:00-05:00,2023-02-03 20:44:59-05:00,77.0
84,2023-02-03 20:45:00-05:00,2023-02-03 20:59:59-05:00,78.0
85,2023-02-03 21:00:00-05:00,2023-02-03 21:14:59-05:00,78.0
86,2023-02-03 21:15:00-05:00,2023-02-03 21:29:59-05:00,76.0
87,2023-02-03 21:30:00-05:00,2023-02-03 21:44:59-05:00,77.0
88,2023-02-03 21:45:00-05:00,2023-02-03 21:59:59-05:00,72.0
89,2023-02-03 22:00:00-05:00,2023-02-03 22:14:59-05:00,75.0
90,2023-02-03 22:15:00-05:00,2023-02-03 22:29:59-05:00,64.0
91,2023-02-03 22:30:00-05:00,2023-02-03 22:44:59-05:00,64.0
92,2023-02-03 22:45:00-05:00,2023-02-03 22:59:59-05:00,66.0
93,2023-02-03 23:00:00-05:00,2023-02-03 23:14:59-05:00,63.0
94,2023-02-03 23:15:00-05:00,2023-02-03 23:29:59-05:00,61.0
95,2023-02-03 23:30:00-05:00,2023-02-03 23:44:59-05:00,63.0
96,2023-02-03 23:45:00-05:00,2023-02-03 23:59:59-05:00,64.0
1,2023-02-04 00:00:00-05:00,2023-02-04 00:14:59-05:00,63.0
2,2023-02-04 00:15:00-05:00,2023-02-04 00:29:59-05:00,63.0
3,2023-02-04 00:30:00-05:00,2023-02-04 00:44:59-05:00,62.0
4,2023-02-04 00:45:00-05:00,2023-02-04 00:59:59-05:00,62.0
5,2023-02-04 01:00:00-05:00,2023-02-04 01:14:59-05:00,59.0
6,2023-02-04 01:15:00-05:00,2023-02-04 01:29:59-05:00,58.0
7,2023-02-04 01:30:00-05:00,2023-02-04 01:44:59-05:00,58.0
8,2023-02-04 01:45:00-05:00,2023-02-04 01:59:59-05:00,59.0
9,2023-02-04 02:00:00-05:00,2023-02-04 02:14:59-05:00,58.0
10,2023-02-04 02:15:00-05:00,2023-02-04 02:29:59-05:00,62.0
11,2023-02-04 02:30:00-05:00,2023-02-04 02:44:59-05:00,56.0
12,2023-02-04 02:45:00-05:00,2023-02-04 02:59:59-05:00,56.0
13,2023-02-04 03:00:00-05:00,2023-02-04 03:14:59-05:00,57.0
14,2023-02-04 03:15:00-05:00,2023-02-04 03:29:59-05:00,55.0
15,2023-02-04 03:30:00-05:00,2023-02-04 03:44:59-05:00,54.0
16,2023-02-04 03:45:00-05:00,2023-02-04 03:59:59-05:00,58.0
17,2023-02-04 04:00:00-05:00,2023-02-04 04:14:59-05:00,53.0
18,2023-02-04 04:15:00-05:00,2023-02-04 04:29:59-05:00,55.0
19,2023-02-04 04:30:00-05:00,2023-02-04 04:44:59-05:00,54.0
20,2023-02-04 04:45:00-05:00,2023-02-04 04:59:59-05:00,56.0
21,2023-02-04 05:00:00-05:00,2023-02-04 05:14:59-05:00,55.0
22,2023-02-04 05:15:00-05:00,2023-02-04 05:29:59-05:00,56.0
23,2023-02-04 05:30:00-05:00,2023-02-04 05:44:59-05:00,57.0
24,2023-02-04 05:45:00-05:00,2023-02-04 05:59:59-05:00,55.0
25,2023-02-04 06:00:00-05:00,2023-02-04 06:14:59-05:00,54.0
26,2023-02-04 06:15:00-05:00,2023-02-04 06:29:59-05:00,56.0
27,2023-02-04 06:30:00-05:00,2023-02-04 06:44:59-05:00,53.0
28,2023-02-04 06:45:00-05:00,2023-02-04 06:59:59-05:00,54.0
29,2023-02-04 07:00:00-05:00,2023-02-04 07:14:59-05:00,57.0
30,2023-02-04 07:15:00-05:00,2023-02-04 07:29:59-05:00,55.0
31,2023-02-04 07:30:00-05:00,2023-02-04 07:44:59-05:00,55.0
32,2023-02-04 07:45:00-05:00,2023-02-04 07:59:59-05:00,56.0
33,2023-02-04 08:00:00-05:00,2023-02-04 08:14:59-05:00,58.0
34,2023-02-04 08:15:00-05:00,2023-02-04 08:29:59-05:00,58.0
35,2023-02-04 08:30:00-05:00,2023-02-04 08:44:59-05:00,57.0
36,2023-02-04 08:45:00-05:00,2023-02-04 08:59:59-05:00,59.0
37,2023-02-04 09:00:00-05:00,2023-02-04 09:14:59-05:00,56.0
38,2023-02-04 09:15:00-05:00,2023-02-04 09:29:59-05:00,54.0
39,2023-02-04 09:30:00-05:00,2023-02-04 09:44:59-05:00,60.0
40,2023-02-04 09:45:00-05:00,2023-02-04 09:59:59-05:00,63.0
41,2023-02-04 10:00:00-05:00,2023-02-04 10:14:59-05:00,61.0
42,2023-02-04 10:15:00-05:00,2023-02-04 10:29:59-05:00,59.0
43,2023-02-04 10:30:00-05:00,2023-02-04 10:44:59-05:00,56.0
44,2023-02-04 10:45:00-05:00,2023-02-04 10:59:59-05:00,58.0
45,2023-02-04 11:00:00-05:00,2023-02-04 11:14:59-05:00,60.0
46,2023-02-04 11:15:00-05:00,2023-02-04 11:29:59-05:00,58.0
47,2023-02-04 11:30:00-05:00,2023-02-04 11:44:59-05:00,61.0
48,2023-02-04 11:45:00-05:00,2023-02-04 11:59:59-05:00,61.0
49,2023-02-04 12:00:00-05:00,2023-02-04 12:14:59-05:00,63.0
50,2023-02-04 12:15:00-05:00,2023-02-04 12:29:59-05:00,62.0
51,2023-02-04 12:30:00-05:00,2023-02-04 12:44:59-05:00,64.0
52,2023-02-04 12:45:00-05:00,2023-02-04 12:59:59-05:00,65.0
53,2023-02-04 13:00:00-05:00,2023-02-04 13:14:59-05:00,66.0
54,2023-02-04 13:15:00-05:00,2023-02-04 13:29:59-05:00,66.0
55,2023-02-04 13:30:00-05:00,2023-02-04 13:44:59-05:00,67.0
56,2023-02-04 13:45:00-05:00,2023-02-04 13:59:59-05:00,66.0
57,2023-02-04 14:00:00-05:00,2023-02-04 14:14:59-05:00,66.0
58,2023-02-04 14:15:00-05:00,2023-02-04 14:29:59-05:00,66.0
59,2023-02-04 14:30:00-05:00,2023-02-04 14:44:59-05:00,68.0
60,2023-02-04 14:45:00-05:00,2023-02-04 14:59:59-05:00,76.0
61,2023-02-04 15:00:00-05:00,2023-02-04 15:14:59-05:00,84.0
